about_link,thumb_link,year_end,year_begin,title,format,source,subject 1,subject 2,subject 3,subject 4,subject 5,subject 6,subject 7,subject 8,subject 9,subject 10,subject 11,relation,location 1,location 2,location 3,location 4,location 5,identifier,description,type,rights,publisher,language,creator 1,creator 2,creator 3,creator 4,contributor 1,contributor 2,contributor 3,contributor 4,contributor 5
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3266,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3266,,1868,Two Indians in Front of Tepee,image 14.9 x 7.5 cm on mount 17.2 x 8.3 cm Albumen prints; Stereographs; Photographs; Portraits,"Christopher C. Augur collection of photographs of the western United States, 1846-1889",Indians of North America,Dwellings,Tipis,Indian women,Indian children Horses,,,,,,,"Edward E. Ayer Photograph Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)","United States, West
",,,,,"oversize Ayer Art Augur vol. 10 AP 2924

NL001105_o2.jpg",,Still image,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566. E-mail: photoduplication@newberry.org",Newberry Library,English,"Gardner, Alexander, 1821-1882",,,,,,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3267,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3267,,1868,Bluff On the Laramie,image 48.1 x 33.4 cm mount 61.3 x 46.2 cm Albumen prints; Photographs; Landscapes (Representations),"Christopher C. Augur collection of photographs of the western United States, 1846-1889",Cliffs Bluffs,Horses,,,,,,,,,,"Edward E. Ayer Photograph Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)","Wyoming
",,,,,"oversize Ayer Art Augur vol. 8 AP 2864

NL001045_o2.jpg",On photographer's mount,Still image,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566. E-mail: photoduplication@newberry.org",Newberry Library,English,"Gardner, Alexander, 1821-1882",,,,,,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3268,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3268,,1868,"Major Grimes, Col Chamblin, Ash. White & Mr. Stolzman",image 15.2 x 7.3 cm on mount 17.2 x 8.3 cm Albumen prints; Stereographs; Photographs; Portraits,"Christopher C. Augur collection of photographs of the western United States, 1846-1889",Military camps,,,,,,,,,,,"Edward E. Ayer Photograph Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)","United States, West
",,,,,"oversize Ayer Art Augur vol. 10 AP 2920

NL001101_o2.jpg",,Still image,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566. E-mail: photoduplication@newberry.org",Newberry Library,English,"Gardner, Alexander, 1821-1882",,,,,,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3269,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3269,,1868,The Deaf and Dumb Indian,image 32.5 x 24.3 cm on mount 48.8 x 35.8 cm Albumen prints; Photographs; Portraits,"Christopher C. Augur collection of photographs of the western United States, 1846-1889",Indians of North America,Teton Indians,,,,,,,,,,"Edward E. Ayer Photograph Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)","United States, West
",,,,,"oversize Ayer Art Augur vol. 4 AP 2798

NL001005_o2.jpg",On photographer's mount,Still image,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566. E-mail: photoduplication@newberry.org",Newberry Library,English,"Gardner, Alexander, 1821-1882",,,,,,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3270,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3270,,1868,Camp on the Chugg,image 32.3 x 24.2 cm mount 48.8 cm x 35.9 cm Albumen prints; Photographs,"Christopher C. Augur collection of photographs of the western United States, 1846-1889",Tents Camps,,,,,,,,,,,"Edward E. Ayer Photograph Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)","Nebraska
",,,,,"oversize Ayer Art Augur vol. 4 AP 2796

NL001003_o2.jpg",On photographer's mount,Still image,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566. E-mail: photoduplication@newberry.org",Newberry Library,English,"Gardner, Alexander, 1821-1882",,,,,,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3271,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3271,,1868,Scene at Ferry on North Platte,image 15.2 x 7.4 cm on mount 17.2 x 8.3 cm Albumen prints; Stereographs; Photographs,"Christopher C. Augur collection of photographs of the western United States, 1846-1889",Indians of North America,Dakota Indians,Indian women,Indian children,,,,,,,,"Edward E. Ayer Photograph Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)","United States--North Platte River
",,,,,"oversize Ayer Art Augur vol. 11 AP 2949

NL001130_o2.jpg",,Still image,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566. E-mail: photoduplication@newberry.org",Newberry Library,English,"Gardner, Alexander, 1821-1882",,,,,,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3272,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3272,,1868,"Group, Ogalala Dakota",image 15.1 x 7.5 cm on mount 17.2 x 8.3 cm Albumen prints; Stereographs; Photographs,"Christopher C. Augur collection of photographs of the western United States, 1846-1889",Indians of North America,Dakota Indians,Oglala Indians,,,,,,,,,"Edward E. Ayer Photograph Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)","United States, West
",,,,,"oversize Ayer Art Augur vol. 11 AP 2953

NL001134_o2.jpg",,Still image,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566. E-mail: photoduplication@newberry.org",Newberry Library,English,"Gardner, Alexander, 1821-1882",,,,,,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3273,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3273,,1868,"Burial, Dakota",image 18.3 x 12.7 cm mount 22.8 cm x 17.8 cm Albumen prints; Photographs; Portraits,"Christopher C. Augur collection of photographs of the western United States, 1846-1889",Indians of North America,Funeral rites and ceremonies,Teton Indians,Dakota Indians Horses,Trees,,,,,,,"Edward E. Ayer Photograph Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)","United States, West
",,,,,"Ayer Photographs box 40 Siouan II AP 677

NL000981_o2.jpg",,Still image,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566. E-mail: photoduplication@newberry.org",Newberry Library,English,"Gardner, Alexander, 1821-1882",,,,,,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3274,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3274,,1868,"Bluff on Platte, Black Hills in Distance",image 47.8 x 33.1 cm mount 60.9 x 46.1 cm Albumen prints; Photographs; Landscapes (Representations),"Christopher C. Augur collection of photographs of the western United States, 1846-1889",Cliffs Bluffs,,,,,,,,,,,"Edward E. Ayer Photograph Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)",Wyoming,"United States--Black Hills
",,,,"oversize Ayer Art Augur vol. 8 AP 2863

NL001044_o2.jpg",On photographer's mount,Still image,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566. E-mail: photoduplication@newberry.org",Newberry Library,English,"Gardner, Alexander, 1821-1882",,,,,,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3275,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3275,,1868,"Grey Eagle, Kiowa Apache",image 13.3 x 18.4 cm on album page 50.9 x 40 cm Albumen prints; Photographs; Portraits,"Christopher C. Augur collection of photographs of the western United States, 1846-1889",Grey Eagle,Indians of North America,Kiowa Apache Indians,Tomahawks,,,,,,,,"Edward E. Ayer Photograph Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)","New Mexico
",,,,,"Ayer Photographs box 97 AP 3437.8

NL001173_o2.jpg",,Still image,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566. E-mail: photoduplication@newberry.org",Newberry Library,English,"Gardner, Alexander, 1821-1882",,,,,,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3276,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3276,,1868,Group at Fort Laramie,image 17.6 x 11.9 cm on album page 24.8 x 30.4 cm Albumen prints; Photographs; Portraits,"Christopher C. Augur collection of photographs of the western United States, 1846-1889",Indians of North America,Dakota Indians,,,,,,,,,,"Edward E. Ayer Photograph Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)","Wyoming--Fort Laramie (Fort)
",,,,,"Ayer Photographs box 90 AP 3435.161

NL001160_o2.jpg",,Still image,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566. E-mail: photoduplication@newberry.org",Newberry Library,English,"Gardner, Alexander, 1821-1882",,,,,,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3277,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3277,,1868,Council Chamber of Man Afraid Of His Horses,image 15.1 x 7.4 cm mount 17.2 x 8.3 cm Albumen prints; Stereographs; Photographs; Portraits,"Christopher C. Augur collection of photographs of the western United States, 1846-1889","Young Man Afraid of His Horse, approximately 1830-1900",Indians of North America,Teton Indians Tipis,,,,,,,,,"Edward E. Ayer Photograph Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)","United States, West
",,,,,"oversize Ayer Art Augur vol. 11 AP 2952

NL001133_o2.jpg",,Still image,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566. E-mail: photoduplication@newberry.org",Newberry Library,English,"Gardner, Alexander, 1821-1882",,,,,,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3278,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3278,,1868,"Lone Horn, Pepe, Grass, Young Elk",image 32.4 x 24.3 cm on mount 48.8 cm x 36 cm Albumen prints; Photographs; Portraits,"Christopher C. Augur collection of photographs of the western United States, 1846-1889",Indians of North America,Teton Indians,,,,,,,,,,"Edward E. Ayer Photograph Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)","United States, West","Wyoming--Fort Laramie (Fort)
",,,,"oversize Ayer Art Augur vol. 4 AP 2783

NL000990_o2.jpg",On photographer's mount,Still image,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566. E-mail: photoduplication@newberry.org",Newberry Library,English,"Gardner, Alexander, 1821-1882",,,,,,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3279,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3279,,1868,Indian Girl and Dog,image 15.2 x 7.3 cm on mount 17.2 x 8.3 cm Albumen prints; Stereographs; Photographs; Portraits,"Christopher C. Augur collection of photographs of the western United States, 1846-1889",Indians of North America,Indian women,Dogs,,,,,,,,,"Edward E. Ayer Photograph Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)","United States, West
",,,,,"oversize Ayer Art Augur vol. 10 AP 2916

NL001097_o2.jpg",,Still image,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566. E-mail: photoduplication@newberry.org",Newberry Library,English,"Gardner, Alexander, 1821-1882",,,,,,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3280,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3280,,1868,"Indian Family On The March, Crow",image 15.3 x 7.5 cm on mount 17.2 x 8.3 cm Albumen prints; Stereographs; Photographs; Portraits,"Christopher C. Augur collection of photographs of the western United States, 1846-1889",Indians of North America,Indian women,Crow Indians,Horses,,,,,,,,"Edward E. Ayer Photograph Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)","United States, West
",,,,,"oversize Ayer Art Augur vol. 9 AP 2894

NL001075_o2.jpg",,Still image,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566. E-mail: photoduplication@newberry.org",Newberry Library,English,"Gardner, Alexander, 1821-1882",,,,,,,,
http://collections.carli.illinois.edu:80/cdm/ref/collection/nby_eeayer/id/3281,http://collections.carli.illinois.edu/utils/getthumbnail/collection/nby_eeayer/id/3281,,1868,Group of interpreters and half-breeds,image 18.1 x 13.3 cm on album page 24.8 x 30.4 cm Albumen prints; Photographs; Portraits,"Christopher C. Augur collection of photographs of the western United States, 1846-1889",Indians of North America,Indians of North America--Mixed descent,Teton Indians,Racially mixed people Dogs,Tipis,,,,,,,"Edward E. Ayer Photograph Collection (Newberry Library)
Edward E. Ayer Digital Collection (Newberry Library)","United States, West
",,,,,"Ayer Photographs box 90 AP 3435.160

NL001159_o2.jpg",,Still image,"All rights reserved by the Newberry Library. Permission to reproduce in any format must be requested in writing. Contact Photoduplication Department, Newberry Library, 60 W. Walton St., Chicago, IL 60610. Phone: 312-255-3566. E-mail: photoduplication@newberry.org",Newberry Library,English,"Gardner, Alexander, 1821-1882",,,,,,,,
